-1.475577428936958313e-02,1.255165934562683105e-01,1.800228506326675415e-01,-9.836624264717102051e-01,9.203884601593017578e-01
-7.224778179079294205e-03,3.023808896541595459e-01,1.406583189964294434e-01,-9.900581836700439453e-01,1.533980846405029297e+00
2.210046350955963135e-02,6.218776702880859375e-01,1.073760259896516800e-02,-9.999423623085021973e-01,2.607767343521118164e+00
6.899803131818771362e-02,8.786162137985229492e-01,-1.694502085447311401e-01,-9.855387210845947266e-01,3.221359729766845703e+00
9.792390465736389160e-02,9.984275102615356445e-01,-2.696683108806610107e-01,-9.629532694816589355e-01,3.528155803680419922e+00
1.654175966978073120e-01,1.192407727241516113e+00,-4.591765999794006348e-01,-8.883450031280517578e-01,3.221359729766845703e+00
2.028443664312362671e-01,1.272281885147094727e+00,-5.440385937690734863e-01,-8.390601873397827148e-01,3.067961692810058594e+00
2.869975566864013672e-01,1.489083290100097656e+00,-6.794762611389160156e-01,-7.336975336074829102e-01,2.607767343521118164e+00
3.329252004623413086e-01,1.551841616630554199e+00,-7.274127006530761719e-01,-6.862002611160278320e-01,2.147572994232177734e+00
4.258075058460235596e-01,1.449146151542663574e+00,-7.816948890686035156e-01,-6.236610412597656250e-01,7.669904232025146484e-01
4.670568108558654785e-01,1.340745449066162109e+00,-7.836045622825622559e-01,-6.212599277496337891e-01,-1.533980816602706909e-01
5.312985181808471680e-01,8.329737782478332520e-01,-7.231885194778442383e-01,-6.906506419181823730e-01,-2.454369306564331055e+00
5.504112243652343750e-01,5.420035123825073242e-01,-6.508467197418212891e-01,-7.592091560363769531e-01,-3.681553840637207031e+00
5.654161572456359863e-01,5.134769901633262634e-02,-3.996241092681884766e-01,-9.166790843009948730e-01,-5.675728797912597656e+00
5.551466345787048340e-01,-3.194968104362487793e-01,-6.135814823210239410e-03,-9.999811649322509766e-01,-7.209709644317626953e+00
5.429372787475585938e-01,-4.564239978790283203e-01,2.191012948751449585e-01,-9.757021069526672363e-01,-7.669903755187988281e+00
5.056816935539245605e-01,-7.302783727645874023e-01,6.308291554450988770e-01,-7.759217619895935059e-01,-7.516505718231201172e+00
4.814341664314270020e-01,-8.443843722343444824e-01,7.874017953872680664e-01,-6.164401173591613770e-01,-7.363107681274414062e+00
4.246664345264434814e-01,-1.004132747650146484e+00,9.645897746086120605e-01,-2.637546360492706299e-01,-6.135923385620117188e+00
3.923744261264801025e-01,-1.112533450126647949e+00,9.947231411933898926e-01,-1.025958433747291565e-01,-5.215534687042236328e+00
3.182055354118347168e-01,-1.317924261093139648e+00,9.882575869560241699e-01,1.527972221374511719e-01,-3.528155803680419922e+00
2.767850458621978760e-01,-1.420619726181030273e+00,9.711391329765319824e-01,2.385136336088180542e-01,-2.607767343521118164e+00
1.923466175794601440e-01,-1.340745449066162109e+00,9.435934424400329590e-01,3.311062753200531006e-01,-9.203884601593017578e-01
1.214297339320182800e-01,-1.078301668167114258e+00,9.394592046737670898e-01,3.426607251167297363e-01,4.601942300796508789e-01
9.079227596521377563e-02,-9.927222132682800293e-01,9.475855827331542969e-01,3.195020854473114014e-01,1.073786497116088867e+00
2.660765126347541809e-02,-1.152470588684082031e+00,9.801821112632751465e-01,1.980984508991241455e-01,2.761165380477905273e+00
-1.041974592953920364e-02,-1.266576647758483887e+00,9.954807758331298828e-01,9.496348351240158081e-02,3.681553840637207031e+00
-9.109269082546234131e-02,-1.432030320167541504e+00,9.816727042198181152e-01,-1.905747503042221069e-01,5.522330760955810547e+00
-1.350235044956207275e-01,-1.483378052711486816e+00,9.318842291831970215e-01,-3.627557456493377686e-01,6.135923385620117188e+00
-2.267076671123504639e-01,-1.517609834671020508e+00,7.005687952041625977e-01,-7.135848999023437500e-01,7.669903755187988281e+00
-2.709237337112426758e-01,-1.460556745529174805e+00,5.101500749588012695e-01,-8.600853681564331055e-01,8.283495903015136719e+00
-3.474888801574707031e-01,-1.089712262153625488e+00,-9.203693829476833344e-03,-9.999576210975646973e-01,9.664078712463378906e+00
-3.956986665725708008e-01,-6.104670763015747070e-01,-5.882815718650817871e-01,-8.086561560630798340e-01,1.058446788787841797e+01
-4.093913733959197998e-01,-3.822551071643829346e-01,-8.104571700096130371e-01,-5.857979059219360352e-01,1.043106937408447266e+01
-4.263361096382141113e-01,-2.795597016811370850e-01,-9.990777373313903809e-01,-4.293830320239067078e-02,9.203885078430175781e+00
-4.358069002628326416e-01,-3.252021074295043945e-01,-9.779984951019287109e-01,2.086118161678314209e-01,8.283495903015136719e+00
-4.588563144207000732e-01,-4.164868891239166260e-01,-7.976908683776855469e-01,6.030666232109069824e-01,6.749515533447265625e+00
-4.711797833442687988e-01,-4.107815921306610107e-01,-6.715589761734008789e-01,7.409511208534240723e-01,5.982524871826171875e+00
-4.905207455158233643e-01,-2.168014049530029297e-01,-4.108431935310363770e-01,9.117060303688049316e-01,4.601942539215087891e+00
-4.943432807922363281e-01,-7.987420260906219482e-02,-2.946853935718536377e-01,9.555943012237548828e-01,3.988350152969360352e+00
-4.882956743240356445e-01,2.396225929260253906e-01,-1.132709532976150513e-01,9.935641288757324219e-01,2.607767343521118164e+00
-4.778549671173095703e-01,4.050762951374053955e-01,-4.753548651933670044e-02,9.988695383071899414e-01,1.994175076484680176e+00
-4.431667625904083252e-01,7.017518877983093262e-01,4.140564054250717163e-02,9.991424083709716797e-01,1.073786497116088867e+00
-4.191474318504333496e-01,8.500897288322448730e-01,6.744391471147537231e-02,9.977230429649353027e-01,6.135923266410827637e-01
-3.600975871086120605e-01,1.072596430778503418e+00,9.343633055686950684e-02,9.956252574920654297e-01,3.067961633205413818e-01
-2.885531187057495117e-01,1.277987241744995117e+00,8.885355293750762939e-02,9.960446953773498535e-01,-3.067961633205413818e-01
-2.486160248517990112e-01,1.363566756248474121e+00,7.662386447191238403e-02,9.970600605010986328e-01,-4.601942300796508789e-01
-1.588716506958007812e-01,1.586073398590087891e+00,3.374117240309715271e-02,9.994305968284606934e-01,-1.073786497116088867e+00
-1.100342869758605957e-01,1.654536962509155273e+00,1.533980248495936394e-03,9.999988079071044922e-01,-1.227184653282165527e+00
-5.798452999442815781e-03,1.780053615570068359e+00,-8.732553571462631226e-02,9.961798191070556641e-01,-1.840776920318603516e+00
5.017054080963134766e-02,1.894159555435180664e+00,-1.421768069267272949e-01,9.898412823677062988e-01,-1.994175076484680176e+00
1.545775234699249268e-01,1.551841616630554199e+00,-2.459550499916076660e-01,9.692812561988830566e-01,-1.533980846405029297e+00
2.285752743482589722e-01,1.015543341636657715e+00,-2.888163924217224121e-01,9.573845267295837402e-01,-1.533980816602706909e-01
2.533362805843353271e-01,7.302783727645874023e-01,-2.858778238296508789e-01,9.582660794258117676e-01,3.067961633205413818e-01
2.883668243885040283e-01,5.420035123825073242e-01,-2.607941329479217529e-01,9.653944373130798340e-01,1.533980816602706909e-01
3.045128285884857178e-01,5.362982153892517090e-01,-2.533820569515228271e-01,9.673662781715393066e-01,1.533980816602706909e-01
3.317270874977111816e-01,4.050762951374053955e-01,-2.429801821708679199e-01,9.700312614440917969e-01,1.533980816602706909e-01
3.419966399669647217e-01,3.194968104362487793e-01,-2.385135889053344727e-01,9.711391329765319824e-01,3.067961633205413818e-01
3.556323051452636719e-01,1.483377963304519653e-01,-2.295653671026229858e-01,9.732932448387145996e-01,3.067961633205413818e-01
3.588272631168365479e-01,7.987420260906219482e-02,-2.220936119556427002e-01,9.750253558158874512e-01,1.533980816602706909e-01
3.571727275848388672e-01,-9.699010103940963745e-02,-2.026070356369018555e-01,9.792601466178894043e-01,3.067961633205413818e-01
3.438223302364349365e-01,-3.194968104362487793e-01,-1.694502979516983032e-01,9.855387210845947266e-01,6.135923266410827637e-01
3.317841589450836182e-01,-4.393081068992614746e-01,-1.436950415372848511e-01,9.896219968795776367e-01,7.669904232025146484e-01
3.003479540348052979e-01,-5.705299973487854004e-01,-7.968243956565856934e-02,9.968202710151672363e-01,1.227184653282165527e+00
2.822621464729309082e-01,-6.161723732948303223e-01,-4.447077214717864990e-02,9.990106821060180664e-01,1.227184653282165527e+00
2.476309686899185181e-01,-5.077716708183288574e-01,1.994042843580245972e-02,9.998011589050292969e-01,9.203884601593017578e-01
2.341094166040420532e-01,-4.164868891239166260e-01,4.140564054250717163e-02,9.991424083709716797e-01,7.669904232025146484e-01
2.163088768720626831e-01,-1.939802020788192749e-01,6.132073700428009033e-02,9.981181025505065918e-01,3.067961633205413818e-01
2.124292701482772827e-01,-9.699010103940963745e-02,5.825826525688171387e-02,9.983015656471252441e-01,-1.533980816602706909e-01
2.122581154108047485e-01,2.852649986743927002e-02,3.374117240309715271e-02,9.994305968284606934e-01,-4.601942300796508789e-01
2.129998058080673218e-01,2.282119914889335632e-02,2.147408016026020050e-02,9.997693896293640137e-01,-4.601942300796508789e-01
2.124863266944885254e-01,-3.423180058598518372e-02,3.067956771701574326e-03,9.999952912330627441e-01,-3.067961633205413818e-01
2.079220861196517944e-01,-9.699010103940963745e-02,-1.533980248495936394e-03,9.999988079071044922e-01,-1.533980816602706909e-01
2.043848037719726562e-01,-1.255165934562683105e-01,-4.898425415289509033e-16,1.000000000000000000e+00,0.000000000000000000e+00
1.963403224945068359e-01,-1.312219053506851196e-01,7.669828832149505615e-03,9.999706149101257324e-01,1.533980816602706909e-01
1.929741948843002319e-01,-1.084007024765014648e-01,1.073765847831964493e-02,9.999423623085021973e-01,1.533980816602706909e-01
1.889234334230422974e-01,-2.282119914889335632e-02,7.669828832149505615e-03,9.999706149101257324e-01,-1.533980816602706909e-01
1.893228143453598022e-01,2.852649986743927002e-02,-1.533980248495936394e-03,9.999988079071044922e-01,-3.067961633205413818e-01
1.907491385936737061e-01,5.705299787223339081e-03,-2.147408016026020050e-02,9.997693896293640137e-01,-3.067961633205413818e-01
1.902356594800949097e-01,-2.852649986743927002e-02,-2.760814502835273743e-02,9.996188282966613770e-01,-3.067961633205413818e-01
1.861848980188369751e-01,-1.084007024765014648e-01,-3.374117240309715271e-02,9.994305968284606934e-01,-1.533980816602706909e-01
1.817918121814727783e-01,-1.654537022113800049e-01,-2.914150990545749664e-02,9.995753169059753418e-01,1.533980816602706909e-01
1.681561470031738281e-01,-2.681491076946258545e-01,-9.203754365444183350e-03,9.999576210975646973e-01,4.601942300796508789e-01
1.518960446119308472e-01,-2.396225929260253906e-01,1.840673014521598816e-02,9.998306035995483398e-01,4.601942300796508789e-01
1.460766345262527466e-01,-1.711589992046356201e-01,2.454122900962829590e-02,9.996988177299499512e-01,1.533980816602706909e-01
1.407707035541534424e-01,-3.423180058598518372e-02,2.300768159329891205e-02,9.997352957725524902e-01,-1.533980816602706909e-01
1.407136470079421997e-01,1.141059957444667816e-02,1.380538847297430038e-02,9.999046921730041504e-01,-3.067961633205413818e-01
1.414553374052047729e-01,0.000000000000000000e+00,-3.067956771701574326e-03,9.999952912330627441e-01,-3.067961633205413818e-01
1.409418582916259766e-01,-2.282119914889335632e-02,-9.203754365444183350e-03,9.999576210975646973e-01,-3.067961633205413818e-01
1.382033228874206543e-01,-7.416889816522598267e-02,-1.687298715114593506e-02,9.998576641082763672e-01,-1.533980816602706909e-01
1.353506743907928467e-01,-1.084007024765014648e-01,-1.533920597285032272e-02,9.998823404312133789e-01,0.000000000000000000e+00
1.265074610710144043e-01,-1.711589992046356201e-01,-6.135884672403335571e-03,9.999811649322509766e-01,1.533980816602706909e-01
1.158385425806045532e-01,-1.654537022113800049e-01,9.203754365444183350e-03,9.999576210975646973e-01,3.067961633205413818e-01
1.113313585519790649e-01,-1.369272023439407349e-01,1.380538847297430038e-02,9.999046921730041504e-01,1.533980816602706909e-01
1.064248010516166687e-01,-3.423180058598518372e-02,1.380538847297430038e-02,9.999046921730041504e-01,-1.533980816602706909e-01
1.061965823173522949e-01,5.705299787223339081e-03,7.669828832149505615e-03,9.999706149101257324e-01,-3.067961633205413818e-01
1.063677445054054260e-01,-1.711590029299259186e-02,-6.135884672403335571e-03,9.999811649322509766e-01,-3.067961633205413818e-01
1.053407937288284302e-01,-4.564239829778671265e-02,-9.203754365444183350e-03,9.999576210975646973e-01,-1.533980816602706909e-01
1.003201305866241455e-01,-1.084007024765014648e-01,-7.669828832149505615e-03,9.999706149101257324e-01,0.000000000000000000e+00
9.666873514652252197e-02,-1.255165934562683105e-01,-3.067956771701574326e-03,9.999952912330627441e-01,1.533980816602706909e-01
8.902363479137420654e-02,-1.255165934562683105e-01,6.135884672403335571e-03,9.999811649322509766e-01,1.533980816602706909e-01
8.297601342201232910e-02,-7.416889816522598267e-02,1.227153837680816650e-02,9.999247193336486816e-01,0.000000000000000000e+00
8.154968917369842529e-02,-3.423180058598518372e-02,1.073765847831964493e-02,9.999423623085021973e-01,0.000000000000000000e+00
8.092210441827774048e-02,5.705299787223339081e-03,3.067956771701574326e-03,9.999952912330627441e-01,-1.533980816602706909e-01
8.132147789001464844e-02,1.711590029299259186e-02,-3.067956771701574326e-03,9.999952912330627441e-01,-1.533980816602706909e-01
8.172085136175155640e-02,0.000000000000000000e+00,-1.380538847297430038e-02,9.999046921730041504e-01,-1.533980816602706909e-01
8.160674571990966797e-02,-5.705299787223339081e-03,-1.840673014521598816e-02,9.998306035995483398e-01,-1.533980816602706909e-01
8.029452711343765259e-02,-3.993710130453109741e-02,-2.607471682131290436e-02,9.996600151062011719e-01,0.000000000000000000e+00
7.881114631891250610e-02,-5.705299973487854004e-02,-2.914150990545749664e-02,9.995753169059753418e-01,-1.533980816602706909e-01
7.430396229028701782e-02,-1.026953980326652527e-01,-3.067480213940143585e-02,9.995294213294982910e-01,0.000000000000000000e+00
6.996793299913406372e-02,-1.597484052181243896e-01,-2.607471682131290436e-02,9.996600151062011719e-01,3.067961633205413818e-01
5.758742988109588623e-02,-2.282119989395141602e-01,-9.203754365444183350e-03,9.999576210975646973e-01,3.067961633205413818e-01
