-8.187105506658554077e-02,2.225067019462585449e-01,-1.427243649959564209e-01,-9.897624850273132324e-01,-1.534000039100646973e-01
-7.707860320806503296e-02,6.846360117197036743e-02,-1.381680369377136230e-01,-9.904087781906127930e-01,1.534000039100646973e-01
-8.130052685737609863e-02,-2.396225929260253906e-01,-1.594043523073196411e-01,-9.872133731842041016e-01,1.073799967765808105e+00
-9.961453825235366821e-02,-5.819405913352966309e-01,-2.196418941020965576e-01,-9.755805730819702148e-01,1.840800046920776367e+00
-1.219793111085891724e-01,-8.272684812545776367e-01,-2.834689021110534668e-01,-9.589814543724060059e-01,2.301000118255615234e+00
-1.516468673944473267e-01,-1.072596430778503418e+00,-3.604137301445007324e-01,-9.327925443649291992e-01,2.761199951171875000e+00
-1.885031163692474365e-01,-1.306513667106628418e+00,-4.459948241710662842e-01,-8.950355648994445801e-01,3.221400022506713867e+00
-2.487510740756988525e-01,-1.620305180549621582e+00,-5.611242055892944336e-01,-8.277316093444824219e-01,3.374799966812133789e+00
-3.020956218242645264e-01,-1.854222536087036133e+00,-6.454324126243591309e-01,-7.638173699378967285e-01,3.528199911117553711e+00
-3.622865378856658936e-01,-2.082434415817260742e+00,-7.203920483589172363e-01,-6.935670375823974609e-01,3.374799966812133789e+00
-4.519738554954528809e-01,-2.287825345993041992e+00,-8.007950186729431152e-01,-5.989384651184082031e-01,2.761199951171875000e+00
-5.202662944793701172e-01,-2.236477613449096680e+00,-8.410305976867675781e-01,-5.409875512123107910e-01,1.994199991226196289e+00
-5.831387042999267578e-01,-1.991149663925170898e+00,-8.595902919769287109e-01,-5.109838247299194336e-01,7.670000195503234863e-01
-6.363121271133422852e-01,-1.660242319107055664e+00,-8.564387559890747070e-01,-5.162485837936401367e-01,-6.136000156402587891e-01
-6.914253234863281250e-01,-1.209523558616638184e+00,-8.161401152610778809e-01,-5.778540968894958496e-01,-2.607800006866455078e+00
-7.208076119422912598e-01,-8.615003228187561035e-01,-7.515359520912170410e-01,-6.596921682357788086e-01,-3.988399982452392578e+00
