2.421142533421516418e-02,-8.557949960231781006e-02,-9.954357892274856567e-02,-9.950332045555114746e-01,-1.533980816602706909e-01
1.428420282900333405e-02,-2.795597016811370850e-01,-6.591345369815826416e-02,-9.978253245353698730e-01,-9.203884601593017578e-01
2.645391039550304413e-03,-4.393081068992614746e-01,-2.760813757777214050e-02,-9.996188282966613770e-01,-1.380582690238952637e+00
-3.398263454437255859e-02,-7.131624817848205566e-01,9.190889447927474976e-02,-9.957674145698547363e-01,-2.300971269607543945e+00
-8.647139370441436768e-02,-9.813116192817687988e-01,2.459549605846405029e-01,-9.692812561988830566e-01,-2.914563417434692383e+00
-1.183069720864295959e-01,-1.101122856140136719e+00,3.267603516578674316e-01,-9.451072216033935547e-01,-2.914563417434692383e+00
-1.919623911380767822e-01,-1.323629617691040039e+00,4.808392524719238281e-01,-8.768087625503540039e-01,-2.761165380477905273e+00
-2.334969788789749146e-01,-1.414914369583129883e+00,5.491765737533569336e-01,-8.357063531875610352e-01,-2.607767343521118164e+00
-3.232983946800231934e-01,-1.580368041992187500e+00,6.554929018020629883e-01,-7.552013397216796875e-01,-1.994175076484680176e+00
-3.723069131374359131e-01,-1.660242319107055664e+00,6.928661465644836426e-01,-7.210662364959716797e-01,-1.533980846405029297e+00
-4.767709672451019287e-01,-1.700179457664489746e+00,7.336975336074829102e-01,-6.794762611389160156e-01,-4.601942300796508789e-01
-5.254942178726196289e-01,-1.586073398590087891e+00,7.316094636917114258e-01,-6.817240118980407715e-01,3.067961633205413818e-01
-6.054825186729431152e-01,-1.101122856140136719e+00,6.601144075393676758e-01,-7.511650919914245605e-01,2.607767343521118164e+00
-6.513531208038330078e-01,-5.420035123825073242e-01,4.578133523464202881e-01,-8.890483379364013672e-01,5.062136650085449219e+00
-6.615085601806640625e-01,-2.453279048204421997e-01,2.976157665252685547e-01,-9.546857476234436035e-01,6.135923385620117188e+00
-6.600822806358337402e-01,1.996854990720748901e-01,-1.193652302026748657e-01,-9.928504228591918945e-01,7.516505718231201172e+00
-6.502691507339477539e-01,3.879604041576385498e-01,-3.484186530113220215e-01,-9.373390078544616699e-01,7.976700305938720703e+00
-6.169502139091491699e-01,6.618148088455200195e-01,-7.368166446685791016e-01,-6.760926246643066406e-01,7.669903755187988281e+00
-5.948136448860168457e-01,7.759208083152770996e-01,-8.678095340728759766e-01,-4.968970119953155518e-01,7.363107681274414062e+00
-5.470032095909118652e-01,7.645102143287658691e-01,-9.902728199958801270e-01,-1.391393095254898071e-01,5.675728797912597656e+00
-5.256654024124145508e-01,6.846359968185424805e-01,-9.999423623085021973e-01,1.073764637112617493e-02,4.755340576171875000e+00
-4.852147996425628662e-01,6.846359968185424805e-01,-9.722265005111694336e-01,2.340419888496398926e-01,3.067961692810058594e+00
-4.473316073417663574e-01,4.963611066341400146e-01,-9.351835250854492188e-01,3.541635572910308838e-01,1.687378883361816406e+00
-4.373473525047302246e-01,2.510331869125366211e-01,-9.215140342712402344e-01,3.883450627326965332e-01,1.073786497116088867e+00
-4.381460845470428467e-01,-1.711589992046356201e-01,-9.110747575759887695e-01,4.122411906719207764e-01,1.533980816602706909e-01
-4.465328752994537354e-01,-3.309074044227600098e-01,-9.166790246963500977e-01,3.996242582798004150e-01,-6.135923266410827637e-01
-4.615378081798553467e-01,-9.699010103940963745e-02,-9.509616494178771973e-01,3.093087673187255859e-01,-2.454369306564331055e+00
-4.601114988327026367e-01,1.084007024765014648e-01,-9.757021069526672363e-01,2.191012203693389893e-01,-3.374757766723632812e+00
-4.419686496257781982e-01,4.450134038925170898e-01,-9.986402392387390137e-01,-5.213165655732154846e-02,-5.215534687042236328e+00
-4.259367585182189941e-01,5.819405913352966309e-01,-9.739929437637329102e-01,-2.265782356262207031e-01,-6.135923385620117188e+00
-3.823482394218444824e-01,8.215631842613220215e-01,-8.022927641868591309e-01,-5.969307422637939453e-01,-7.209709644317626953e+00
-3.263792693614959717e-01,9.984275102615356445e-01,-4.441221654415130615e-01,-8.959662318229675293e-01,-8.130098342895507812e+00
-2.956847548484802246e-01,1.032659292221069336e+00,-2.131103575229644775e-01,-9.770281314849853516e-01,-8.130098342895507812e+00
-2.402862757444381714e-01,7.473943233489990234e-01,2.961509227752685547e-01,-9.551411271095275879e-01,-8.897089004516601562e+00
-2.225998491048812866e-01,5.134770274162292480e-01,5.478939414024353027e-01,-8.365477919578552246e-01,-9.357282638549804688e+00
-2.084507048130035400e-01,5.705299973487854004e-02,9.065957069396972656e-01,-4.220002293586730957e-01,-9.050486564636230469e+00
-2.102764099836349487e-01,-1.141059994697570801e-01,9.842100739479064941e-01,-1.770041733980178833e-01,-8.283495903015136719e+00
-2.216870039701461792e-01,-1.882749050855636597e-01,9.649932384490966797e-01,2.622747123241424561e-01,-6.749515533447265625e+00
-2.265935689210891724e-01,-1.540430933237075806e-01,9.013488292694091797e-01,4.330938458442687988e-01,-5.829126834869384766e+00
-2.307013720273971558e-01,1.141059957444667816e-02,7.263591289520263672e-01,6.873153448104858398e-01,-4.601942539215087891e+00
-2.240832298994064331e-01,1.711589992046356201e-01,5.285020470619201660e-01,8.489320278167724609e-01,-3.834951877593994141e+00
-2.183208763599395752e-01,2.053907960653305054e-01,4.317106604576110840e-01,9.020121097564697266e-01,-3.528155803680419922e+00
-2.129578888416290283e-01,-6.846360117197036743e-02,2.667127549648284912e-01,9.637760519981384277e-01,-2.454369306564331055e+00
-2.190055102109909058e-01,-2.795597016811370850e-01,2.176042646169662476e-01,9.760370850563049316e-01,-1.840776920318603516e+00
-2.467332780361175537e-01,-5.933511853218078613e-01,1.830398887395858765e-01,9.831054806709289551e-01,-1.533980816602706909e-01
-2.669300436973571777e-01,-7.188677787780761719e-01,1.905747652053833008e-01,9.816727042198181152e-01,4.601942300796508789e-01
-3.113172650337219238e-01,-6.732254028320312500e-01,2.325503081083297729e-01,9.725843667984008789e-01,7.669904232025146484e-01
-3.296883404254913330e-01,-5.762352943420410156e-01,2.504130005836486816e-01,9.681391119956970215e-01,7.669904232025146484e-01
-3.518819510936737061e-01,-1.939802020788192749e-01,2.652340233325958252e-01,9.641840457916259766e-01,1.533980816602706909e-01
-3.490293025970458984e-01,2.110960930585861206e-01,2.340419590473175049e-01,9.722265005111694336e-01,-7.669904232025146484e-01
-3.390450179576873779e-01,3.879604041576385498e-01,2.056104242801666260e-01,9.786339402198791504e-01,-1.227184653282165527e+00
-3.084075748920440674e-01,5.362982153892517090e-01,1.300192177295684814e-01,9.915114641189575195e-01,-1.380582690238952637e+00
-2.924327254295349121e-01,5.248876214027404785e-01,9.649042785167694092e-02,9.953339099884033203e-01,-1.380582690238952637e+00
-2.653895914554595947e-01,3.480232954025268555e-01,5.059974640607833862e-02,9.987190365791320801e-01,-4.601942300796508789e-01
-2.576304078102111816e-01,2.110960930585861206e-01,4.600318148732185364e-02,9.989413022994995117e-01,-1.533980816602706909e-01
-2.485019117593765259e-01,1.540430933237075806e-01,6.285175681114196777e-02,9.980228543281555176e-01,4.601942300796508789e-01
-2.433671504259109497e-01,1.768642961978912354e-01,7.050457596778869629e-02,9.975114464759826660e-01,4.601942300796508789e-01
-2.264223992824554443e-01,4.107815921306610107e-01,7.509429752826690674e-02,9.971764087677001953e-01,0.000000000000000000e+00
-2.110751420259475708e-01,5.705299973487854004e-01,5.672682076692581177e-02,9.983897209167480469e-01,-6.135923266410827637e-01
-1.666308641433715820e-01,8.557950258255004883e-01,-9.203754365444183350e-03,9.999576210975646973e-01,-1.533980846405029297e+00
-1.133433580398559570e-01,7.759208083152770996e-01,-1.071724221110343933e-01,9.942404627799987793e-01,-1.533980846405029297e+00
-9.548576921224594116e-02,5.020663738250732422e-01,-1.300192177295684814e-01,9.915114641189575195e-01,-6.135923266410827637e-01
-8.150778710842132568e-02,7.416889816522598267e-02,-1.269766986370086670e-01,9.919056892395019531e-01,4.601942300796508789e-01
-8.236357569694519043e-02,-7.416889816522598267e-02,-1.071724221110343933e-01,9.942404627799987793e-01,7.669904232025146484e-01
-9.069331735372543335e-02,-1.483377963304519653e-01,-5.366353690624237061e-02,9.985590577125549316e-01,9.203884601593017578e-01
